first_name,second_name,web_name,team_name,position,gw,player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
Mateo,Joseph Fernández-Regatillo,Mateo Joseph,Leeds,FWD,10,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Lukas,Nmecha,Nmecha,Leeds,FWD,10,365,25,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.3,17.0,2.0,0,1,0,1,0,0.13,0.00,0.13,0.50,1,False
Alisson,Becker,A.Becker,Liverpool,GKP,10,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Giorgi,Mamardashvili,Mamardashvili,Liverpool,GKP,10,367,90,0,0,1,0,0,0,0,0,0,3,0,26,14.4,0.0,0.0,1.4,0,6,0,0,1,0.00,0.00,0.00,0.41,7,False
Ármin,Pécsi,Pécsi,Liverpool,GKP,10,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Freddie,Woodman,Woodman,Liverpool,GKP,10,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Jeremie,Frimpong,Frimpong,Liverpool,DEF,10,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Milos,Kerkez,Kerkez,Liverpool,DEF,10,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Andrew,Robertson,Robertson,Liverpool,DEF,10,372,90,0,0,1,0,0,0,0,0,0,0,2,31,12.4,17.1,7.0,3.7,4,4,1,5,1,0.08,0.10,0.17,0.41,8,True
Virgil,van Dijk,Virgil,Liverpool,DEF,10,373,90,0,0,1,0,0,0,0,1,0,0,0,23,22.6,1.8,0.0,2.4,5,4,1,6,1,0.00,0.02,0.02,0.41,5,False
Ibrahima,Konaté,Konaté,Liverpool,DEF,10,374,90,0,0,1,0,0,0,0,0,0,0,0,21,15.0,1.8,4.0,2.1,12,3,0,12,1,0.13,0.01,0.14,0.41,8,False
Conor,Bradley,Bradley,Liverpool,DEF,10,375,90,0,0,1,0,0,0,0,0,0,0,0,22,6.8,2.0,7.0,1.6,2,5,1,3,1,0.01,0.08,0.09,0.41,6,False
Joe,Gomez,Gomez,Liverpool,DEF,10,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Konstantinos,Tsimikas,Tsimikas,Liverpool,DEF,10,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Amara,Nallo,Nallo,Liverpool,DEF,10,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Rhys,Williams,R.Williams,Liverpool,DEF,10,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Calvin,Ramsay,Ramsay,Liverpool,DEF,10,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Mohamed,Salah,M.Salah,Liverpool,MID,10,381,90,1,0,1,0,0,0,0,0,0,0,2,31,40.0,19.6,28.0,8.8,0,4,0,4,1,0.22,0.13,0.35,0.41,10,False
Florian,Wirtz,Wirtz,Liverpool,MID,10,382,13,0,0,0,0,0,0,0,0,0,0,0,4,3.2,10.3,0.0,1.4,0,1,1,2,0,0.00,0.00,0.00,0.11,1,False
Luis,Díaz Marulanda,Luis Díaz,Liverpool,MID,10,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Cody,Gakpo,Gakpo,Liverpool,MID,10,384,90,0,0,1,0,0,0,0,0,0,0,0,11,5.2,25.0,18.0,4.8,2,3,1,6,1,0.17,0.14,0.31,0.41,3,False
Federico,Chiesa,Chiesa,Liverpool,MID,10,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Alexis,Mac Allister,Mac Allister,Liverpool,MID,10,386,90,0,1,1,0,0,0,0,0,0,0,0,23,29.8,35.8,5.0,7.1,2,1,2,5,1,0.14,0.07,0.21,0.41,6,False
Dominik,Szoboszlai,Szoboszlai,Liverpool,MID,10,387,90,0,0,1,0,0,0,0,1,0,0,0,15,17.2,40.8,17.0,7.5,0,5,2,7,1,0.28,0.10,0.38,0.41,2,False
Curtis,Jones,C.Jones,Liverpool,MID,10,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Harvey,Elliott,Elliott,Aston Villa,MID,10,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Ryan,Gravenberch,Gravenberch,Liverpool,MID,10,390,90,1,0,1,0,0,0,0,0,0,0,3,40,47.4,16.3,11.0,7.5,4,1,3,8,1,0.16,0.18,0.34,0.41,11,True
Ben,Gannon-Doak,Gannon-Doak,Bournemouth,MID,10,391,10,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.5,2.0,0.5,0,0,1,1,0,0.00,0.01,0.01,0.22,1,False
Endo,Wataru,Endo,Liverpool,MID,10,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Stefan,Bajčetić Maquieira,Bajcetic,Liverpool,MID,10,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
James,McConnell,McConnell,Liverpool,MID,10,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Tyler,Morton,Morton,Liverpool,MID,10,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Trey,Nyoni,Nyoni,Liverpool,MID,10,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Darwin,Núñez Ribeiro,Darwin,Liverpool,FWD,10,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Jayden,Danns,Danns,Liverpool,FWD,10,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Ederson,Santana de Moraes,Ederson M.,Man City,GKP,10,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Stefan,Ortega Moreno,Ortega Moreno,Man City,GKP,10,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Marcus,Bettinelli,Bettinelli,Man City,GKP,10,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Rayan,Aït-Nouri,Aït-Nouri,Man City,DEF,10,402,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.8,0.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.02,1,False
Joško,Gvardiol,Gvardiol,Man City,DEF,10,403,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,1.0,0.0,1.5,4,1,1,5,1,0.00,0.00,0.00,0.72,2,False
Manuel,Akanji,Akanji,Man City,DEF,10,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Nathan,Aké,Aké,Man City,DEF,10,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Abdukodir,Khusanov,Khusanov,Man City,DEF,10,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Matheus,Nunes,Matheus N.,Man City,DEF,10,407,90,0,0,0,1,0,0,0,0,0,0,0,14,11.4,3.2,2.0,1.7,3,9,1,4,1,0.00,0.01,0.01,0.72,2,False
Rúben,dos Santos Gato Alves Dias,Rúben,Man City,DEF,10,408,90,0,0,0,1,0,0,0,0,0,0,0,12,15.8,0.8,2.0,1.9,8,0,0,8,1,0.00,0.01,0.01,0.72,2,False
John,Stones,Stones,Man City,DEF,10,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Rico,Lewis,Lewis,Man City,DEF,10,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Nico,O'Reilly,O’Reilly,Man City,DEF,10,411,90,1,0,0,1,0,0,0,0,0,0,0,25,52.2,16.8,27.0,9.6,6,0,0,6,1,0.33,0.12,0.45,0.72,8,False
Vitor,de Oliveira Nunes dos Reis,Vitor Reis,Man City,DEF,10,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Omar,Marmoush,Marmoush,Man City,MID,10,413,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,7.0,0.6,1,0,0,1,0,0.15,0.00,0.15,0.02,1,False
Phil,Foden,Foden,Man City,MID,10,414,89,0,1,0,1,0,0,0,1,0,0,0,23,22.2,48.1,13.0,8.3,0,3,1,4,1,0.06,0.15,0.21,0.71,4,False
Sávio,Moreira de Oliveira,Savinho,Man City,MID,10,415,17,0,0,0,0,0,0,0,0,0,0,0,3,7.4,22.6,16.0,4.6,1,0,0,1,0,0.00,0.15,0.15,0.02,1,False
Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,Man City,MID,10,416,89,0,0,0,1,0,0,0,0,0,0,0,9,6.6,4.3,0.0,1.1,1,4,2,7,1,0.00,0.02,0.02,0.71,2,False
Rayan,Cherki,Cherki,Man City,MID,10,417,72,0,2,0,1,0,0,0,0,0,0,2,38,42.6,30.0,19.0,9.2,0,3,3,6,1,0.24,0.24,0.48,0.71,10,False
Jérémy,Doku,Doku,Man City,MID,10,418,72,0,0,0,1,0,0,0,0,0,0,0,12,15.8,45.4,12.0,7.3,1,2,1,4,1,0.00,0.17,0.17,0.71,2,False
Jack,Grealish,Grealish,Everton,MID,10,419,90,0,0,0,1,0,0,0,0,0,0,0,15,8.8,18.4,5.0,3.2,2,8,0,10,1,0.03,0.24,0.27,1.09,2,False
İlkay,Gündoğan,Gündoğan,Man City,MID,10,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,Man City,MID,10,421,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.02,1,False
Mateo,Kovačić,Kovačić,Man City,MID,10,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Nico,González Iglesias,N.Gonzalez,Man City,MID,10,423,90,0,0,0,1,0,0,0,0,0,0,0,18,13.4,14.2,2.0,3.0,4,9,1,14,1,0.00,0.03,0.03,0.72,4,False
Oscar,Bobb,Bobb,Man City,MID,10,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Claudio,Echeverri,Echeverri,Man City,MID,10,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
James,McAtee,McAtee,Nott'm Forest,MID,10,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Tijjani,Reijnders,Reijnders,Man City,MID,10,427,17,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.7,22.0,2.8,0,1,0,1,0,0.11,0.02,0.13,0.02,1,False
Sverre,Nypan,Nypan,Man City,MID,10,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Kalvin,Phillips,Phillips,Man City,MID,10,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Erling,Haaland,Haaland,Man City,FWD,10,430,81,2,0,0,1,0,0,0,0,0,0,3,62,71.6,3.8,82.0,15.7,1,0,0,1,1,1.33,0.01,1.34,0.71,13,True
Altay,Bayındır,Bayindir,Man Utd,GKP,10,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
André,Onana,Onana,Man Utd,GKP,10,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Elyh,Harrison,Harrison,Man Utd,GKP,10,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Tom,Heaton,Heaton,Man Utd,GKP,10,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Dermot,Mee,Mee,Man Utd,GKP,10,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Matthijs,de Ligt,De Ligt,Man Utd,DEF,10,436,90,0,0,0,2,0,0,0,0,0,0,0,8,17.4,0.0,2.0,1.9,7,3,1,8,1,0.00,0.01,0.01,1.93,1,False
Lisandro,Martínez,Martinez,Man Utd,DEF,10,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Noussair,Mazraoui,Mazraoui,Man Utd,DEF,10,438,13,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.4,0.0,0.0,1,1,0,1,0,0.00,0.00,0.00,0.26,0,False
Diego,León Blanco,D.Leon,Man Utd,DEF,10,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Diogo,Dalot Teixeira,Dalot,Man Utd,DEF,10,440,67,0,0,0,2,0,0,0,0,0,0,0,1,8.6,2.2,0.0,1.1,5,4,1,6,1,0.00,0.01,0.01,1.67,1,False
Patrick,Dorgu,Dorgu,Man Utd,DEF,10,441,22,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.3,24.0,2.6,0,3,0,0,0,0.33,0.00,0.33,0.26,1,False
Harry,Maguire,Maguire,Man Utd,DEF,10,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Luke,Shaw,Shaw,Man Utd,DEF,10,443,90,0,0,0,2,0,0,0,0,0,0,0,9,29.0,4.9,0.0,3.4,4,1,2,6,1,0.00,0.04,0.04,1.93,1,False
Leny,Yoro,Yoro,Man Utd,DEF,10,444,76,0,0,0,2,0,0,0,0,0,0,0,6,21.0,0.8,0.0,2.2,4,1,3,7,1,0.00,0.01,0.01,1.67,1,False
Harry,Amass,Amass,Man Utd,DEF,10,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Tyler,Fredricson,Fredricson,Man Utd,DEF,10,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Ayden,Heaven,Heaven,Man Utd,DEF,10,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Tyrell,Malacia,Malacia,Man Utd,DEF,10,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Bruno,Borges Fernandes,B.Fernandes,Man Utd,MID,10,449,90,0,1,0,2,0,0,0,0,0,0,0,26,30.4,51.7,5.0,8.7,3,6,0,9,1,0.09,0.13,0.22,1.93,5,False
Matheus,Santos Carneiro da Cunha,Cunha,Man Utd,MID,10,450,90,0,0,0,2,0,0,0,0,0,0,0,27,24.6,45.5,13.0,8.3,5,7,1,13,1,0.06,0.05,0.11,1.93,4,False
Marcus,Rashford,Rashford,Man Utd,MID,10,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Amad,Diallo,Amad,Man Utd,MID,10,452,90,1,0,0,2,0,0,0,0,0,0,2,37,56.0,21.8,19.0,9.7,3,6,1,10,1,0.18,0.13,0.31,1.93,9,False
Alejandro,Garnacho Ferreyra,Garnacho,Chelsea,MID,10,453,65,0,0,1,0,0,0,0,0,0,0,0,20,11.4,22.9,33.0,6.7,0,4,2,6,1,0.05,0.56,0.61,0.07,3,False
Antony,dos Santos,Antony,Man Utd,MID,10,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Mason,Mount,Mount,Man Utd,MID,10,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Jadon,Sancho,Sancho,Aston Villa,MID,10,456,16,0,0,0,0,0,0,0,0,0,0,0,3,2.6,13.4,3.0,1.9,1,2,0,3,0,0.03,0.04,0.07,0.06,1,False
Carlos Henrique,Casimiro,Casemiro,Man Utd,MID,10,457,90,1,0,0,2,0,0,0,0,0,0,3,39,52.8,34.8,31.0,11.9,3,8,3,14,1,0.22,0.27,0.49,1.93,12,True
Kobbie,Mainoo,Mainoo,Man Utd,MID,10,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Manuel,Ugarte Ribeiro,Ugarte,Man Utd,MID,10,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Toby,Collyer,Collyer,Man Utd,MID,10,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Jayce,Fitzgerald,Fitzgerald,Man Utd,MID,10,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Jack,Fletcher,J.Fletcher,Man Utd,MID,10,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Sékou,Koné,Kone,Man Utd,MID,10,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Jack,Moorhouse,Moorhouse,Man Utd,MID,10,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Rasmus,Højlund,Højlund,Man Utd,FWD,10,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Joshua,Zirkzee,Zirkzee,Man Utd,FWD,10,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Chido,Obi,Obi,Man Utd,FWD,10,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Ethan,Wheatley,Wheatley,Man Utd,FWD,10,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Nick,Pope,Pope,Newcastle,GKP,10,469,90,0,0,0,3,0,0,0,0,0,7,0,15,46.4,0.0,0.0,4.6,7,10,0,0,1,0.00,0.00,0.00,1.75,3,False
Martin,Dúbravka,Dúbravka,Burnley,GKP,10,470,90,0,0,0,2,0,0,0,0,0,5,0,14,35.6,0.0,0.0,3.6,1,6,0,0,1,0.00,0.00,0.00,2.42,2,False
Mark,Gillespie,Gillespie,Newcastle,GKP,10,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Odysseas,Vlachodimos,Odysseas,Newcastle,GKP,10,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Lewis,Hall,Hall,Newcastle,DEF,10,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Fabian,Schär,Schär,Newcastle,DEF,10,474,45,0,0,0,1,0,0,0,0,0,0,0,5,12.6,1.7,2.0,1.6,5,3,0,5,0,0.02,0.01,0.03,1.50,1,False
Sven,Botman,Botman,Newcastle,DEF,10,475,64,0,0,0,2,1,0,0,0,0,0,0,0,5.6,11.3,2.0,1.9,1,4,2,3,1,0.00,0.01,0.01,0.41,-1,False
Dan,Burn,Burn,Newcastle,DEF,10,476,90,0,0,0,3,0,0,0,0,0,0,0,-4,6.6,3.8,2.0,1.2,3,4,0,3,1,0.00,0.03,0.03,1.75,1,False
Tino,Livramento,Livramento,Newcastle,DEF,10,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Kieran,Trippier,Trippier,Newcastle,DEF,10,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Emil,Krafth,Krafth,Newcastle,DEF,10,479,45,0,0,0,2,0,0,0,0,0,0,0,-8,1.4,1.2,0.0,0.3,1,0,0,1,1,0.00,0.00,0.00,0.25,0,False
Jamaal,Lascelles,Lascelles,Newcastle,DEF,10,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Alex,Murphy,A.Murphy,Newcastle,DEF,10,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Harrison,Ashby,Ashby,Newcastle,DEF,10,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Miodrag,Pivaš,Pivas,Newcastle,DEF,10,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Matt,Targett,Targett,Newcastle,DEF,10,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Anthony,Gordon,Gordon,Newcastle,MID,10,485,45,0,0,0,2,0,0,0,0,0,0,0,4,5.2,1.3,11.0,1.8,1,1,0,2,1,0.06,0.02,0.08,0.25,1,False
Anthony,Elanga,Elanga,Newcastle,MID,10,486,13,0,0,0,1,0,0,0,0,0,0,0,5,4.2,15.2,2.0,2.1,0,0,0,0,0,0.00,0.12,0.12,1.27,1,False
Harvey,Barnes,Barnes,Newcastle,MID,10,487,25,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,1.3,8.0,0.8,0,0,0,0,0,0.03,0.01,0.04,1.34,1,False
Bruno,Guimarães Rodriguez Moura,Bruno G.,Newcastle,MID,10,488,90,0,1,0,3,0,0,0,1,0,0,0,23,30.6,49.5,3.0,8.3,1,7,2,10,1,0.03,0.07,0.10,1.75,4,False
Jacob,Murphy,J.Murphy,Newcastle,MID,10,489,76,1,0,0,2,0,0,0,0,0,0,1,25,37.8,13.3,33.0,8.4,2,0,0,2,1,0.24,0.05,0.29,0.48,8,False
Joelinton Cássio,Apolinário de Lira,Joelinton,Newcastle,MID,10,490,90,0,0,0,3,0,0,0,0,0,0,0,10,3.0,4.1,8.0,1.5,2,1,0,3,1,0.03,0.03,0.06,1.75,2,False
Sandro,Tonali,Tonali,Newcastle,MID,10,491,90,0,0,0,3,0,0,0,0,0,0,0,13,12.4,10.1,0.0,2.3,2,5,0,7,1,0.00,0.05,0.05,1.75,2,False
Antoñito,Cordero Campillo,Antoñito C.,Newcastle,MID,10,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Sean,Longstaff,Longstaff,Leeds,MID,10,493,59,0,0,0,1,0,0,0,0,0,0,0,6,10.0,19.3,10.0,3.9,1,3,3,7,1,0.25,0.11,0.36,1.69,1,False
Joe,Willock,Willock,Newcastle,MID,10,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Isaac,Hayden,Hayden,Newcastle,MID,10,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Garang,Kuol,Kuol,Newcastle,MID,10,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Lewis,Miley,L.Miley,Newcastle,MID,10,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
Joe,White,White,Newcastle,MID,10,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
